name/season,injury,days
noussair-mazraoui_23/24,muscular problems,8
noussair-mazraoui_22/23,inflammation,61
noussair-mazraoui_22/23,Muscle injury,7
noussair-mazraoui_22/23,Hip flexor problems,4
noussair-mazraoui_21/22,minor knock,14
noussair-mazraoui_21/22,minor knock,7
noussair-mazraoui_21/22,Thigh problems,31
noussair-mazraoui_21/22,Ill,4
noussair-mazraoui_20/21,Eye injury,60
noussair-mazraoui_20/21,minor knock,11
noussair-mazraoui_20/21,Knock,32
bouna-sarr_23/24,Cruciate ligament tear,182
bouna-sarr_22/23,Knee surgery,126
bouna-sarr_22/23,Fitness,7
bouna-sarr_21/22,Patellar tendon problems,42
bouna-sarr_21/22,Patellar tendon problems,21
bouna-sarr_21/22,Adductor injury,14
bouna-sarr_20/21,Tendonitis,21
bouna-sarr_20/21,Fitness,10
bouna-sarr_20/21,Corona virus,11
aleksandar-pavlovic_23/24,Ill,3
aleksandar-pavlovic_23/24,Tonsillitis,15
aleksandar-pavlovic_23/24,Hip problems,3
aleksandar-pavlovic_21/22,Hamstring injury,58
leon-goretzka_23/24,Ill,7
leon-goretzka_23/24,muscular problems,3
leon-goretzka_23/24,Broken hand,11
leon-goretzka_22/23,Thigh problems,5
leon-goretzka_22/23,Corona virus,7
leon-goretzka_22/23,Knee surgery,38
leon-goretzka_21/22,Fitness,7
leon-goretzka_21/22,Hip problems,105
leon-goretzka_21/22,cold,7
leon-goretzka_21/22,Rest,3
leon-goretzka_20/21,Torn muscle fiber,42
leon-goretzka_20/21,strain,7
leon-goretzka_20/21,Calf problems,7
leon-goretzka_20/21,Corona virus,18
leon-goretzka_20/21,muscular problems,14
ryan-gravenberch_23/24,Ankle injury,18
ryan-gravenberch_22/23,Knee bruise,10
ryan-gravenberch_21/22,Ankle injury,57
ryan-gravenberch_21/22,Corona virus,8
ryan-gravenberch_20/21,Corona virus,13
marcel-sabitzer_23/24,Rest,2
marcel-sabitzer_23/24,Calf problems,3
marcel-sabitzer_23/24,Adductor pain,22
marcel-sabitzer_22/23,Meniscus injury,36
marcel-sabitzer_22/23,Groin problems,3
marcel-sabitzer_22/23,unknown injury,8
marcel-sabitzer_21/22,muscular problems,5
marcel-sabitzer_21/22,Calf injury,25
marcel-sabitzer_20/21,Calf problems,5
marcel-sabitzer_20/21,Torn muscle fiber,24
marcel-sabitzer_19/20,Knee injury,8
jamal-musiala_23/24,Knee problems,9
jamal-musiala_23/24,Rest,2
jamal-musiala_23/24,Tendon irritation,3
jamal-musiala_23/24,minor knock,3
jamal-musiala_23/24,Hamstring injury,25
jamal-musiala_23/24,Torn muscle fiber,16
jamal-musiala_22/23,Hamstring injury,11
jamal-musiala_22/23,Corona virus,3
jamal-musiala_22/23,laceration wound,3
jamal-musiala_22/23,strain,4
jamal-musiala_21/22,infection,4
jamal-musiala_21/22,Corona virus,7
jamal-musiala_21/22,Quarantine,3
jamal-musiala_21/22,Quarantine,7
jamal-musiala_20/21,Fitness,17
paul-wanner_23/24,influenza,4
paul-wanner_22/23,Dental surgery,93
paul-wanner_22/23,Adductor pain,12
paul-wanner_22/23,Corona virus,7
kingsley-coman_23/24,Adductor injury,34
kingsley-coman_23/24,muscular problems,4
kingsley-coman_23/24,Knee medial ligament tear,50
kingsley-coman_23/24,Torn muscle fiber,20
kingsley-coman_23/24,muscular problems,3
kingsley-coman_22/23,Knock,5
kingsley-coman_22/23,Torn muscle fiber,28
kingsley-coman_21/22,muscular problems,7
kingsley-coman_21/22,Corona virus,18
kingsley-coman_21/22,Torn muscle fiber,14
kingsley-coman_21/22,muscular problems,4
kingsley-coman_21/22,heart problems,25
kingsley-coman_21/22,Calf injury,7
kingsley-coman_21/22,minor knock,7
sadio-mane_22/23,Inflammation in the head of the fibula,105
sadio-mane_20/21,Knock,7
sadio-mane_20/21,Corona virus,14
sadio-mane_19/20,Hamstring injury,16
sadio-mane_19/20,Muscle injury,21
sadio-mane_19/20,Hamstring strain,4
mathys-tel_22/23,Torn muscle fiber,11
mathys-tel_22/23,Capsular injury,4
gabriel-vidovic_22/23,Ill,4
arijon-ibrahimovic_23/24,unknown injury,8
arijon-ibrahimovic_23/24,unknown injury,7
arijon-ibrahimovic_23/24,influenza,11
arijon-ibrahimovic_22/23,Virus,14
leroy-sane_23/24,Rest,11
leroy-sane_23/24,Inflammation of pubic bone,11
leroy-sane_23/24,Pubic bone irritation,4
leroy-sane_23/24,Knee problems,6
leroy-sane_22/23,Knee problems,1
leroy-sane_22/23,Torn muscle fiber,17
leroy-sane_21/22,Corona virus,10
leroy-sane_20/21,Capsular injury,24
leroy-sane_19/20,Cruciate ligament tear,217
serge-gnabry_23/24,Torn muscle bundle,67
serge-gnabry_23/24,Torn muscle fiber,19
serge-gnabry_23/24,Muscle injury,85
serge-gnabry_23/24,Ill,4
serge-gnabry_23/24,Forearm fracture,28
serge-gnabry_23/24,Hip problems,7
serge-gnabry_22/23,Ankle problems,29
serge-gnabry_22/23,Capsular injury,3
serge-gnabry_22/23,Hand injury,7
serge-gnabry_21/22,influenza,10
serge-gnabry_21/22,Adductor pain,3
serge-gnabry_21/22,Quarantine,3
serge-gnabry_21/22,Quarantine,7
serge-gnabry_20/21,Corona virus,17
serge-gnabry_20/21,Torn muscle fiber in the adductor area,14
thomas-muller_23/24,Adductor injury,4
thomas-muller_22/23,Hip problems,21
thomas-muller_22/23,Stomach flu,4
thomas-muller_22/23,muscular problems,4
thomas-muller_22/23,cold,4
thomas-muller_22/23,Corona virus,5
thomas-muller_21/22,cold,7
thomas-muller_21/22,Corona virus,7
thomas-muller_21/22,Adductor pain,4
thomas-muller_20/21,Corona virus,14
joshua-zirkzee_23/24,Hamstring muscle injury,22
joshua-zirkzee_22/23,Ankle injury,3
joshua-zirkzee_22/23,Adductor injury,20
joshua-zirkzee_22/23,inflammation,40
joshua-zirkzee_20/21,Inner ligament injury,72
joshua-zirkzee_20/21,Lumbago,17
joshua-zirkzee_20/21,Quarantine,11
joshua-zirkzee_20/21,Quarantine,8
eric-maxim-choupo-moting_23/24,Ill,6
eric-maxim-choupo-moting_22/23,Knee problems,35
eric-maxim-choupo-moting_22/23,Knee problems,9
eric-maxim-choupo-moting_22/23,Back problems,20
eric-maxim-choupo-moting_22/23,Stomach flu,6
eric-maxim-choupo-moting_22/23,Groin problems,25
eric-maxim-choupo-moting_21/22,Corona virus,11
eric-maxim-choupo-moting_21/22,Fitness,25
eric-maxim-choupo-moting_21/22,Corona virus,17
eric-maxim-choupo-moting_21/22,Quarantine,7
eric-maxim-choupo-moting_21/22,Muscle injury,10
eric-maxim-choupo-moting_20/21,Back problems,10
eric-maxim-choupo-moting_19/20,Knock,28
eric-maxim-choupo-moting_19/20,Back injury,14
gregor-kobel_23/24,Rest,2
gregor-kobel_23/24,Stomach flu,5
gregor-kobel_23/24,minor knock,4
gregor-kobel_23/24,muscular problems,15
gregor-kobel_23/24,Ill,12
gregor-kobel_23/24,muscular problems,5
gregor-kobel_23/24,Thigh problems,4
gregor-kobel_22/23,Thigh problems,20
gregor-kobel_22/23,Adductor pain,0
gregor-kobel_22/23,Back problems,4
gregor-kobel_22/23,Torn muscle fiber,24
gregor-kobel_21/22,Ligament injury,32
gregor-kobel_21/22,cold,4
gregor-kobel_21/22,minor knock,3
gregor-kobel_21/22,Tendon irritation,7
marcel-lotka_21/22,Broken nose bone,14
marcel-lotka_21/22,concussion,14
alexander-meyer_21/22,Knee bruise,18
alexander-meyer_20/21,bruise,21
alexander-meyer_19/20,Inner knee ligament tear,18
luca-unbehaun_23/24,strain,7
luca-unbehaun_23/24,concussion,8
luca-unbehaun_22/23,Back problems,25
luca-unbehaun_21/22,Hand injury,84
luca-unbehaun_21/22,Syndesmosis ligament tear,17
silas-ostrzinski_23/24,Hamstring injury,52
nico-schlotterbeck_22/23,Hamstring injury,12
nico-schlotterbeck_22/23,Torn muscle fiber,18
nico-schlotterbeck_22/23,muscular problems,3
nico-schlotterbeck_21/22,Corona virus,11
nico-schlotterbeck_21/22,muscular problems,14
nico-schlotterbeck_20/21,Hamstring injury,56
nico-schlotterbeck_20/21,Torn muscle fiber,46
niklas-sule_23/24,Ill,7
niklas-sule_23/24,Ill,10
niklas-sule_22/23,Muscle injury,18
niklas-sule_21/22,influenza,14
niklas-sule_21/22,Torn muscle fiber,11
niklas-sule_21/22,Back problems,3
niklas-sule_21/22,Back problems,4
niklas-sule_21/22,Corona virus,17
niklas-sule_21/22,Hip flexor problems,3
niklas-sule_20/21,Torn muscle fiber,18
niklas-sule_20/21,Hamstring strain,3
niklas-sule_20/21,Knee bruise,4
niklas-sule_20/21,Quarantine,7
niklas-sule_19/20,Fitness,45
niklas-sule_19/20,Edema in the knee,28
mats-hummels_23/24,Rest,2
mats-hummels_23/24,infection,10
mats-hummels_22/23,Thigh problems,0
mats-hummels_22/23,cold,7
mats-hummels_22/23,Hip problems,3
mats-hummels_21/22,Muscle injury,80
mats-hummels_21/22,Corona virus,7
mats-hummels_21/22,cold,4
mats-hummels_21/22,Patellar tendon problems,21
mats-hummels_21/22,Patellar tendon problems,49
mats-hummels_20/21,Knee problems,3
mats-hummels_20/21,Hamstring strain,7
mats-hummels_20/21,Ankle injury,18
mats-hummels_19/20,Stomach flu,7
soumaila-coulibaly_23/24,Leg injury,36
soumaila-coulibaly_22/23,Knee injury,13
soumaila-coulibaly_22/23,Pelvic injury,28
soumaila-coulibaly_21/22,Ankle injury,7
soumaila-coulibaly_21/22,Calf problems,7
soumaila-coulibaly_20/21,Cruciate ligament tear,242
antonios-papadopoulos_23/24,muscular problems,19
antonios-papadopoulos_23/24,unknown injury,10
raphael-guerreiro_23/24,Ankle injury,12
raphael-guerreiro_23/24,Torn muscle fiber,15
raphael-guerreiro_23/24,Torn muscle fiber,33
raphael-guerreiro_23/24,Fitness,24
raphael-guerreiro_23/24,Torn muscle bundle,41
raphael-guerreiro_22/23,muscular problems,10
raphael-guerreiro_22/23,Thigh problems,14
raphael-guerreiro_22/23,Ill,4
raphael-guerreiro_21/22,Rest,4
raphael-guerreiro_21/22,muscular problems,7
raphael-guerreiro_21/22,Corona virus,10
raphael-guerreiro_21/22,Torn muscle fiber,32
raphael-guerreiro_21/22,Calf problems,24
tom-rothe_22/23,Wrist injury,9
tom-rothe_22/23,Bone sprain,60
nico-schulz_21/22,Muscle injury,24
nico-schulz_21/22,Torn muscle fiber,30
nico-schulz_21/22,Muscle injury,29
nico-schulz_20/21,Torn muscle fiber,24
nico-schulz_20/21,Calf injury,25
nico-schulz_19/20,Muscle injury,27
nico-schulz_19/20,Foot injury,38
julian-ryerson_23/24,Rest,2
julian-ryerson_23/24,inflammation,10
julian-ryerson_23/24,Inner ligament injury,59
julian-ryerson_23/24,Ill,3
julian-ryerson_23/24,Ankle problems,9
julian-ryerson_22/23,Eye injury,4
julian-ryerson_22/23,Ill,3
julian-ryerson_22/23,cold,4
julian-ryerson_21/22,Ill,7
julian-ryerson_21/22,Corona virus,10
julian-ryerson_21/22,Ill,3
julian-ryerson_20/21,muscular problems,7
julian-ryerson_19/20,Back problems,7
marius-wolf_23/24,Ligament stretching,3
marius-wolf_22/23,Ill,5
marius-wolf_22/23,Balance disorder,60
marius-wolf_22/23,infection,7
marius-wolf_22/23,Circulation problems,7
marius-wolf_21/22,Corona virus,7
marius-wolf_21/22,Hamstring injury,21
marius-wolf_21/22,Torn ankle ligaments,17
marius-wolf_19/20,strain,42
marius-wolf_19/20,Bruise on ankle,4
marius-wolf_19/20,Quarantine,31
thomas-meunier_23/24,Muscle injury,88
thomas-meunier_22/23,Muscle injury,43
thomas-meunier_22/23,Back problems,8
thomas-meunier_22/23,Torn muscle fiber,28
thomas-meunier_22/23,Broken cheekbone,28
thomas-meunier_22/23,Groin problems,0
thomas-meunier_21/22,Tendon rupture,77
thomas-meunier_21/22,minor knock,11
thomas-meunier_21/22,muscular problems,11
thomas-meunier_21/22,Knock,4
thomas-meunier_21/22,muscular problems,7
thomas-meunier_21/22,Corona virus,17
thomas-meunier_20/21,Inflammation in the knee,18
thomas-meunier_20/21,Torn muscle fiber,17
thomas-meunier_19/20,Rest,4
felix-passlack_21/22,Muscle injury,28
felix-passlack_20/21,minor knock,7
mateu-morey_23/24,Knee injury,76
mateu-morey_22/23,Fitness,103
mateu-morey_22/23,Knee surgery,170
mateu-morey_22/23,Fitness,94
mateu-morey_20/21,Cruciate ligament injury,375
mateu-morey_20/21,muscular problems,11
mateu-morey_20/21,muscular problems,7
mateu-morey_20/21,Torn muscle fiber,35
mateu-morey_19/20,Shoulder injury,56
emre-can_23/24,Knock,6
emre-can_23/24,bruise,28
emre-can_22/23,muscular problems,3
emre-can_21/22,Muscle injury,24
emre-can_21/22,Muscle injury,21
emre-can_21/22,muscular problems,36
emre-can_21/22,Calf problems,22
emre-can_20/21,muscular problems,3
emre-can_20/21,Corona virus,14
emre-can_19/20,muscular problems,12
emre-can_19/20,influenza,7
salih-ozcan_23/24,Fever,4
salih-ozcan_23/24,Ill,2
salih-ozcan_22/23,Stomach flu,4
salih-ozcan_22/23,Bone edema,10
salih-ozcan_22/23,Fitness,14
salih-ozcan_22/23,Foot injury,7
salih-ozcan_21/22,Corona virus,3
abdoulaye-kamara_23/24,unknown injury,68
abdoulaye-kamara_23/24,Torn muscle fiber,55
abdoulaye-kamara_23/24,Knee injury,18
abdoulaye-kamara_23/24,Adductor pain,26
abdoulaye-kamara_22/23,Knee injury,50
abdoulaye-kamara_22/23,Knee medial ligament tear,91
abdoulaye-kamara_22/23,minor knock,14
abdoulaye-kamara_21/22,Ankle injury,31
mahmoud-dahoud_22/23,Shoulder injury,98
mahmoud-dahoud_21/22,Shoulder injury,84
mahmoud-dahoud_21/22,Back problems,3
mahmoud-dahoud_21/22,Inner ligament stretch of the knee,49
mahmoud-dahoud_20/21,minor knock,3
mahmoud-dahoud_20/21,Ill,3
mahmoud-dahoud_19/20,Knee injury,32
jude-bellingham_23/24,ankle sprain,21
jude-bellingham_23/24,Shoulder injury,17
jude-bellingham_22/23,Knee injury,2
jude-bellingham_21/22,Knee problems,6
jude-bellingham_20/21,Knock,11
julian-brandt_23/24,Ill,10
julian-brandt_23/24,muscular problems,3
julian-brandt_22/23,Torn muscle fiber,21
julian-brandt_22/23,influenza,8
julian-brandt_21/22,concussion,7
julian-brandt_21/22,Muscle injury,11
julian-brandt_21/22,Corona virus,17
julian-brandt_19/20,Torn lateral ankle ligament,14
julian-brandt_19/20,Adductor pain,14
giovanni-reyna_23/24,Ill,2
giovanni-reyna_22/23,Fissure of the fibula,89
giovanni-reyna_22/23,cold,4
giovanni-reyna_22/23,strain,10
giovanni-reyna_22/23,muscular problems,7
giovanni-reyna_22/23,Fitness,28
giovanni-reyna_21/22,Muscle injury,80
giovanni-reyna_21/22,Hamstring injury,14
giovanni-reyna_21/22,Ill,7
giovanni-reyna_21/22,Fitness,56
giovanni-reyna_21/22,Muscle injury,84
giovanni-reyna_20/21,muscular problems,7
giovanni-reyna_20/21,infection,4
giovanni-reyna_19/20,infection,3
marco-reus_23/24,Ill,9
marco-reus_22/23,Ill,4
marco-reus_22/23,Ill,10
marco-reus_22/23,Inflammation in the ankle joint,56
marco-reus_22/23,Ankle problems,17
marco-reus_22/23,Torn lateral ankle ligament,24
marco-reus_21/22,Torn muscle fiber,24
marco-reus_21/22,Rest,7
marco-reus_21/22,Ill,21
marco-reus_21/22,minor knock,11
marco-reus_21/22,Knee problems,4
marco-reus_21/22,Knee problems,3
marco-reus_20/21,Bruise on ankle,18
marco-reus_20/21,Tendonitis,32
marco-reus_19/20,Fitness,79
goktan-gurpuz_23/24,unknown injury,9
goktan-gurpuz_23/24,Muscle injury,29
goktan-gurpuz_23/24,unknown injury,14
goktan-gurpuz_22/23,unknown injury,46
karim-adeyemi_23/24,Rest,2
karim-adeyemi_23/24,muscular problems,8
karim-adeyemi_23/24,Syndesmosis ligament tear,52
karim-adeyemi_23/24,Ill,2
karim-adeyemi_22/23,Torn muscle fiber,49
karim-adeyemi_22/23,Torn muscle fiber,38
karim-adeyemi_22/23,Foot injury,14
karim-adeyemi_22/23,Toe injury,14
karim-adeyemi_21/22,Hamstring injury,11
karim-adeyemi_21/22,Tonsillitis,7
karim-adeyemi_21/22,Quarantine,14
karim-adeyemi_21/22,Adductor pain,7
karim-adeyemi_20/21,muscular problems,11
karim-adeyemi_19/20,Torn muscle fiber,18
jamie-bynoe-gittens_22/23,Shoulder injury,103
jamie-bynoe-gittens_22/23,Shoulder injury,15
jamie-bynoe-gittens_22/23,Shoulder injury,86
jamie-bynoe-gittens_21/22,Shoulder injury,14
jamie-bynoe-gittens_21/22,Torn ankle ligaments,123
jamie-bynoe-gittens_20/21,Fitness,11
thorgan-hazard_23/24,Cruciate ligament tear,34
thorgan-hazard_23/24,flu,4
thorgan-hazard_23/24,Knee injury,25
thorgan-hazard_22/23,Ankle injury,7
thorgan-hazard_22/23,unknown injury,25
thorgan-hazard_22/23,Thigh problems,4
thorgan-hazard_21/22,Back problems,49
thorgan-hazard_21/22,Corona virus,17
thorgan-hazard_21/22,Ankle problems,4
thorgan-hazard_21/22,Ankle problems,28
thorgan-hazard_20/21,Torn muscle fiber,60
thorgan-hazard_20/21,Hamstring strain,11
thorgan-hazard_20/21,Torn muscle fiber,31
thorgan-hazard_19/20,Bruised ribs,17
thorgan-hazard_19/20,minor knock,7
donyell-malen_23/24,Knee problems,15
donyell-malen_23/24,Thigh problems,16
donyell-malen_22/23,Ankle problems,2
donyell-malen_22/23,cold,4
donyell-malen_22/23,Torn muscle fiber,25
donyell-malen_21/22,strain,98
donyell-malen_21/22,Stomach flu,3
donyell-malen_19/20,Knee surgery,241
donyell-malen_19/20,Ankle injury,25
julien-duranville_23/24,Muscle injury,22
julien-duranville_23/24,Fitness,14
julien-duranville_23/24,Muscle injury,133
julien-duranville_23/24,Fitness,5
julien-duranville_23/24,Torn muscle fiber,51
julien-duranville_22/23,Partial muscle tear,164
julien-duranville_22/23,Hamstring injury,12
julien-duranville_22/23,Muscle injury,2
justin-njinmah_23/24,infection,28
justin-njinmah_23/24,Ankle injury,16
justin-njinmah_23/24,Hip injury,10
justin-njinmah_22/23,Ill,6
justin-njinmah_20/21,Torn muscle fiber,28
marco-pasalic_22/23,Ill,9
marco-pasalic_21/22,Shoulder injury,148
marco-pasalic_21/22,Syndesmosis ligament tear,140
marco-pasalic_20/21,minor knock,14
sebastien-haller_23/24,Ankle injury,4
sebastien-haller_23/24,Ankle injury,15
sebastien-haller_23/24,Ankle injury,44
sebastien-haller_23/24,Ankle injury,34
sebastien-haller_23/24,Inner ligament stretch of the knee,6
sebastien-haller_23/24,Ill,2
sebastien-haller_22/23,Knee problems,5
sebastien-haller_22/23,Testicular cancer,166
sebastien-haller_21/22,Ill,4
sebastien-haller_20/21,Corona virus,14
sebastien-haller_20/21,Knock,16
sebastien-haller_19/20,Groin injury,18
sebastien-haller_19/20,Knee injury,12
youssoufa-moukoko_23/24,Hamstring injury,24
youssoufa-moukoko_23/24,Hamstring strain,8
youssoufa-moukoko_22/23,Syndesmosis ligament tear,46
youssoufa-moukoko_22/23,Compression of the spine,3
youssoufa-moukoko_21/22,Torn muscle fiber,31
youssoufa-moukoko_21/22,Torn muscle fiber,38
youssoufa-moukoko_21/22,inflammation,14
youssoufa-moukoko_21/22,Muscle injury,21
youssoufa-moukoko_20/21,Ligament injury,70
youssoufa-moukoko_20/21,Knee problems,17
anthony-modeste_23/24,Adductor injury,10
anthony-modeste_22/23,Groin surgery,44
anthony-modeste_22/23,Thigh problems,7
anthony-modeste_21/22,Fever,7
anthony-modeste_21/22,Corona virus,7
anthony-modeste_20/21,Pubalgia,88
anthony-modeste_20/21,Back problems,31
anthony-modeste_20/21,Knee problems,59
anthony-modeste_19/20,Adductor pain,10
peter-gulacsi_23/24,muscular problems,7
peter-gulacsi_23/24,Toe injury,2
peter-gulacsi_22/23,Cruciate ligament tear,344
peter-gulacsi_22/23,Muscle injury,14
peter-gulacsi_21/22,Corona virus,10
peter-gulacsi_21/22,Injury to abdominal muscles,14
peter-gulacsi_20/21,Capsular injury,7
peter-gulacsi_19/20,Head injury,7
janis-blaswich_22/23,Calf problems,4
janis-blaswich_21/22,Muscle injury,119
janis-blaswich_21/22,Muscle injury,38
orjan-nyland_23/24,Hip problems,74
orjan-nyland_20/21,Back injury,121
timo-schlieck_22/23,Meniscus injury,124
oskar-preil_23/24,Muscle injury,30
josko-gvardiol_23/24,Ankle ligament tear,22
josko-gvardiol_22/23,Groin problems,26
josko-gvardiol_22/23,Thigh problems,7
josko-gvardiol_21/22,Knee problems,7
josko-gvardiol_20/21,Muscle injury,35
josko-gvardiol_20/21,Muscle injury,21
mohamed-simakan_23/24,bruise,2
mohamed-simakan_22/23,muscular problems,2
mohamed-simakan_22/23,Back problems,6
mohamed-simakan_22/23,Shoulder joint contusion,4
mohamed-simakan_22/23,Back problems,7
mohamed-simakan_21/22,minor knock,7
mohamed-simakan_21/22,Corona virus,7
mohamed-simakan_21/22,cold,7
mohamed-simakan_20/21,Arthroscopy,168
mohamed-simakan_19/20,Torn muscle bundle,49
lukas-klostermann_23/24,Hamstring injury,40
lukas-klostermann_23/24,Ill,7
lukas-klostermann_22/23,Torn muscle bundle,45
lukas-klostermann_22/23,Syndesmosis ligament tear,90
lukas-klostermann_21/22,Quarantine,10
lukas-klostermann_21/22,Adductor pain,14
lukas-klostermann_21/22,Torn muscle fiber,25
lukas-klostermann_20/21,Torn muscle fiber,39
lukas-klostermann_20/21,Knee surgery,63
lukas-klostermann_19/20,Knee problems,4
willi-orban_23/24,Torn lateral knee ligament,130
willi-orban_21/22,Ill,2
willi-orban_21/22,Corona virus,15
willi-orban_21/22,Hamstring injury,13
willi-orban_21/22,influenza,4
willi-orban_19/20,Arthroscopy,192
abdou-diallo_22/23,Knee problems,65
abdou-diallo_22/23,Knee problems,5
abdou-diallo_20/21,Calf problems,11
abdou-diallo_20/21,Ill,4
abdou-diallo_20/21,Corona virus,14
abdou-diallo_20/21,Hamstring injury,21
abdou-diallo_19/20,surgery,49
abdou-diallo_19/20,Hamstring injury,24
abdou-diallo_19/20,Eye injury,11
marcel-halstenberg_23/24,Knee problems,4
marcel-halstenberg_22/23,influenza,10
marcel-halstenberg_22/23,strain,3
marcel-halstenberg_22/23,Back problems,11
marcel-halstenberg_21/22,Capsular injury,196
marcel-halstenberg_20/21,Quarantine,17
marcel-halstenberg_20/21,Adductor injury,17
marcel-halstenberg_20/21,muscular problems,7
marcel-halstenberg_19/20,Adductor pain,7
marcel-halstenberg_19/20,Torn muscle fiber,17
